ts_code,name,industry
600839.SH,四川长虹,家用电器
600841.SH,动力新科,汽车配件
600843.SH,上工申贝,纺织机械
600844.SH,丹化科技,化工原料
600845.SH,宝信软件,软件服务
600846.SH,同济科技,建筑工程
600847.SH,万里股份,电气设备
600848.SH,上海临港,园区开发
600850.SH,电科数字,软件服务
600851.SH,海欣股份,化学制药
600853.SH,龙建股份,建筑工程
600854.SH,春兰股份,家用电器
600855.SH,航天长峰,专用机械
600857.SH,宁波中百,百货
600858.SH,银座股份,百货
600859.SH,王府井,百货
600860.SH,京城股份,专用机械
600861.SH,北京人力,文教休闲
600862.SH,中航高科,航空
600863.SH,内蒙华电,火力发电
600864.SH,哈投股份,证券
600865.SH,百大集团,百货
600866.SH,星湖科技,饲料
600867.SH,通化东宝,生物制药
600868.SH,梅雁吉祥,水力发电
600869.SH,远东股份,电气设备
600871.SH,石化油服,石油开采
600872.SH,中炬高新,食品
600873.SH,梅花生物,食品
600874.SH,创业环保,环境保护
600875.SH,东方电气,电气设备
600876.SH,凯盛新能,玻璃
600877.SH,电科芯片,半导体
600879.SH,航天电子,航空
600880.SH,博瑞传播,广告包装
600881.SH,亚泰集团,综合类
600882.SH,妙可蓝多,乳制品
600883.SH,博闻科技,种植业
600884.SH,杉杉股份,电气设备
600885.SH,宏发股份,电气设备
600886.SH,国投电力,水力发电
600887.SH,伊利股份,乳制品
600888.SH,新疆众和,铝
600889.SH,南京化纤,化纤
600892.SH,*ST大晟,互联网
600893.SH,航发动力,航空
600894.SH,广日股份,运输设备
600895.SH,张江高科,园区开发
600897.SH,厦门空港,机场
600900.SH,长江电力,水力发电
600901.SH,江苏金租,多元金融
600903.SH,贵州燃气,供气供热
600905.SH,三峡能源,新型电力
600906.SH,财达证券,证券
600908.SH,无锡银行,银行
600909.SH,华安证券,证券
600916.SH,中国黄金,服饰
600917.SH,重庆燃气,供气供热
600918.SH,中泰证券,证券
600919.SH,江苏银行,银行
600925.SH,苏能股份,煤炭开采
600926.SH,杭州银行,银行
600927.SH,永安期货,多元金融
600928.SH,西安银行,银行
600929.SH,雪天盐业,食品
600933.SH,爱柯迪,汽车配件
600935.SH,华塑股份,化工原料
600936.SH,广西广电,影视音像
600938.SH,中国海油,石油开采
600939.SH,重庆建工,建筑工程
600941.SH,中国移动,电信运营
600955.SH,维远股份,化工原料
600956.SH,新天绿能,供气供热
600958.SH,东方证券,证券
600959.SH,江苏有线,影视音像
600960.SH,渤海汽车,汽车配件
600961.SH,株冶集团,铅锌
600962.SH,国投中鲁,软饮料
600963.SH,岳阳林纸,造纸
600965.SH,福成股份,农业综合
600966.SH,博汇纸业,造纸
600967.SH,内蒙一机,运输设备
600968.SH,海油发展,石油开采
600969.SH,郴电国际,水力发电
600970.SH,中材国际,建筑工程
600971.SH,恒源煤电,煤炭开采
600973.SH,宝胜股份,电气设备
600975.SH,新五丰,农业综合
600976.SH,健民集团,中成药
600977.SH,中国电影,影视音像
600979.SH,广安爱众,水力发电
600980.SH,北矿科技,专用机械
600981.SH,汇鸿集团,商贸代理
600982.SH,宁波能源,供气供热
600983.SH,惠而浦,家用电器
600984.SH,建设机械,工程机械
600985.SH,淮北矿业,煤炭开采
600986.SH,浙文互联,互联网
600987.SH,航民股份,纺织
600988.SH,赤峰黄金,黄金
600989.SH,宝丰能源,化工原料
600990.SH,四创电子,通信设备
600992.SH,贵绳股份,钢加工
600993.SH,马应龙,中成药
600995.SH,南网储能,水力发电
600996.SH,贵广网络,影视音像
600997.SH,开滦股份,焦炭加工
600998.SH,九州通,医药商业
600999.SH,招商证券,证券
601000.SH,唐山港,港口
601001.SH,晋控煤业,煤炭开采
601002.SH,晋亿实业,机械基件
601003.SH,柳钢股份,普钢
601005.SH,重庆钢铁,普钢
601006.SH,大秦铁路,铁路
601007.SH,金陵饭店,酒店餐饮
601008.SH,连云港,港口
601009.SH,南京银行,银行
601010.SH,文峰股份,百货
601011.SH,宝泰隆,焦炭加工
601012.SH,隆基绿能,电气设备
601015.SH,陕西黑猫,焦炭加工
601016.SH,节能风电,新型电力
601018.SH,宁波港,港口
601019.SH,山东出版,出版业
601020.SH,华钰矿业,铅锌
601021.SH,春秋航空,空运
601022.SH,宁波远洋,水运
601028.SH,玉龙股份,黄金
601033.SH,永兴股份,环境保护
601038.SH,一拖股份,农用机械
601058.SH,赛轮轮胎,汽车配件
601059.SH,信达证券,证券
601061.SH,中信金属,商贸代理
601065.SH,江盐集团,化工原料
601066.SH,中信建投,证券
601068.SH,中铝国际,建筑工程
601069.SH,西部黄金,黄金
601077.SH,渝农商行,银行
601083.SH,锦江航运,水运
601086.SH,国芳集团,百货
601088.SH,中国神华,煤炭开采
601089.SH,福元医药,化学制药
601096.SH,宏盛华源,钢加工
601098.SH,中南传媒,出版业
601099.SH,太平洋,证券
601100.SH,恒立液压,工程机械
601101.SH,昊华能源,煤炭开采
601106.SH,中国一重,工程机械
601107.SH,四川成渝,路桥
601108.SH,财通证券,证券
601111.SH,中国国航,空运
601113.SH,华鼎股份,互联网
601116.SH,三江购物,超市连锁
601117.SH,中国化学,建筑工程
601118.SH,海南橡胶,橡胶
601121.SH,宝地矿业,普钢
601126.SH,四方股份,电气设备
601127.SH,赛力斯,汽车整车
601128.SH,常熟银行,银行
601133.SH,柏诚股份,建筑工程
601136.SH,首创证券,证券
601137.SH,博威合金,小金属
601138.SH,工业富联,通信设备
601139.SH,深圳燃气,供气供热
601155.SH,新城控股,区域地产
601156.SH,东航物流,仓储物流
601158.SH,重庆水务,水务
601162.SH,天风证券,证券
601163.SH,三角轮胎,汽车配件
601166.SH,兴业银行,银行
601168.SH,西部矿业,铜
601169.SH,北京银行,银行
601177.SH,杭齿前进,机械基件
601179.SH,中国西电,电气设备
601186.SH,中国铁建,建筑工程
601187.SH,厦门银行,银行
601188.SH,龙江交通,路桥
601198.SH,东兴证券,证券
601199.SH,江南水务,水务
601200.SH,上海环境,环境保护
601208.SH,东材科技,化工原料
601211.SH,国泰海通,证券
601212.SH,白银有色,铜
601216.SH,君正集团,化工原料
601218.SH,吉鑫科技,电气设备
601222.SH,林洋能源,新型电力
601225.SH,陕西煤业,煤炭开采
601226.SH,华电科工,建筑工程
601228.SH,广州港,港口
601229.SH,上海银行,银行
601231.SH,环旭电子,元器件
601233.SH,桐昆股份,化纤
601236.SH,红塔证券,证券
601238.SH,广汽集团,汽车整车
601279.SH,英利汽车,汽车配件
601288.SH,农业银行,银行
601298.SH,青岛港,港口
601311.SH,骆驼股份,电气设备
601318.SH,中国平安,保险
601319.SH,中国人保,保险
601326.SH,秦港股份,港口
601328.SH,交通银行,银行
601330.SH,绿色动力,环境保护
601333.SH,广深铁路,铁路
601336.SH,新华保险,保险
601339.SH,百隆东方,纺织
601360.SH,三六零,互联网
601366.SH,利群股份,百货
601368.SH,绿城水务,水务
601369.SH,陕鼓动力,机械基件
601375.SH,中原证券,证券
601377.SH,兴业证券,证券
601388.SH,怡球资源,铝
601390.SH,中国中铁,建筑工程
601398.SH,工商银行,银行
601399.SH,国机重装,工程机械
601456.SH,国联民生,证券
601500.SH,通用股份,汽车配件
601512.SH,中新集团,园区开发
601515.SH,东峰集团,广告包装
601518.SH,吉林高速,路桥
601519.SH,大智慧,软件服务
601528.SH,瑞丰银行,银行
601555.SH,东吴证券,证券
601566.SH,九牧王,服饰
601567.SH,三星医疗,电气设备
601568.SH,北元集团,化工原料
601577.SH,长沙银行,银行
601579.SH,会稽山,红黄酒
601588.SH,北辰实业,区域地产
601595.SH,上海电影,影视音像
601598.SH,中国外运,仓储物流
601599.SH,浙文影业,纺织
601600.SH,中国铝业,铝
601601.SH,中国太保,保险
601606.SH,长城军工,专用机械
601607.SH,上海医药,医药商业
601608.SH,中信重工,专用机械
601609.SH,金田股份,铜
601611.SH,中国核建,建筑工程
601615.SH,明阳智能,电气设备
601616.SH,广电电气,电气设备
601618.SH,中国中冶,建筑工程
601619.SH,嘉泽新能,新型电力
601628.SH,中国人寿,保险
601633.SH,长城汽车,汽车整车
601636.SH,旗滨集团,玻璃
601658.SH,邮储银行,银行
601665.SH,齐鲁银行,银行
601666.SH,平煤股份,煤炭开采
601668.SH,中国建筑,建筑工程
601669.SH,中国电建,建筑工程
601677.SH,明泰铝业,铝
601678.SH,滨化股份,化工原料
601686.SH,友发集团,钢加工
601688.SH,华泰证券,证券
601689.SH,拓普集团,汽车配件
601696.SH,中银证券,证券
601698.SH,中国卫通,电信运营
601699.SH,潞安环能,煤炭开采
601700.SH,风范股份,电气设备
601702.SH,华峰铝业,铝
601717.SH,郑煤机,专用机械
601718.SH,际华集团,服饰
601727.SH,上海电气,电气设备
601728.SH,中国电信,电信运营
601766.SH,中国中车,运输设备
601777.SH,千里科技,摩托车
601778.SH,晶科科技,新型电力
601788.SH,光大证券,证券
601789.SH,宁波建工,建筑工程
601798.SH,蓝科高新,化工机械
601799.SH,星宇股份,汽车配件
601800.SH,中国交建,建筑工程
601801.SH,皖新传媒,出版业
601808.SH,中海油服,石油开采
601811.SH,新华文轩,出版业
601816.SH,京沪高铁,铁路
601818.SH,光大银行,银行
601825.SH,沪农商行,银行
601827.SH,三峰环境,环境保护
601828.SH,美凯龙,其他商业
601838.SH,成都银行,银行
601857.SH,中国石油,石油开采
601858.SH,中国科传,出版业
601860.SH,紫金银行,银行
601865.SH,福莱特,玻璃
601866.SH,中远海发,水运
601868.SH,中国能建,建筑工程
601869.SH,长飞光纤,通信设备
601872.SH,招商轮船,水运
601877.SH,正泰电器,电气设备
601878.SH,浙商证券,证券
601880.SH,辽港股份,港口
601881.SH,中国银河,证券
601882.SH,海天精工,机床制造
601886.SH,江河集团,装修装饰
601888.SH,中国中免,旅游服务
601890.SH,亚星锚链,船舶
601898.SH,中煤能源,煤炭开采
601899.SH,紫金矿业,铜
601900.SH,南方传媒,出版业
601901.SH,方正证券,证券
601908.SH,京运通,电气设备
601916.SH,浙商银行,银行
601918.SH,新集能源,煤炭开采
601919.SH,中远海控,水运
601921.SH,浙版传媒,出版业
601928.SH,凤凰传媒,出版业
601929.SH,吉视传媒,影视音像
601933.SH,永辉超市,超市连锁
601939.SH,建设银行,银行
601949.SH,中国出版,出版业
601952.SH,苏垦农发,种植业
601956.SH,东贝集团,家用电器
601958.SH,金钼股份,小金属
601963.SH,重庆银行,银行
601965.SH,中国汽研,汽车服务
601966.SH,玲珑轮胎,汽车配件
601968.SH,宝钢包装,广告包装
601969.SH,海南矿业,普钢
601975.SH,招商南油,水运
601985.SH,中国核电,新型电力
601988.SH,中国银行,银行
601989.SH,中国重工,船舶
601990.SH,南京证券,证券
601991.SH,大唐发电,火力发电
601992.SH,金隅集团,水泥
601995.SH,中金公司,证券
601996.SH,丰林集团,家居用品
601997.SH,贵阳银行,银行
601998.SH,中信银行,银行
601999.SH,出版传媒,出版业
603000.SH,人民网,互联网
603001.SH,奥康国际,服饰
603002.SH,宏昌电子,化工原料
603003.SH,*ST龙宇,石油贸易
603004.SH,鼎龙科技,化工原料
603005.SH,晶方科技,半导体
603006.SH,联明股份,汽车配件
603007.SH,*ST花王,建筑工程
603008.SH,喜临门,家居用品
603009.SH,北特科技,汽车配件
603010.SH,万盛股份,化工原料
603011.SH,合锻智能,专用机械
603012.SH,创力集团,专用机械
603013.SH,亚普股份,汽车配件
603015.SH,弘讯科技,电气设备
603016.SH,新宏泰,电气设备
603017.SH,中衡设计,建筑工程
603018.SH,华设集团,建筑工程
603019.SH,中科曙光,IT设备
603020.SH,爱普股份,食品
603021.SH,ST华鹏,家居用品
603022.SH,新通联,广告包装
603023.SH,*ST威帝,汽车配件
603025.SH,大豪科技,纺织机械
603026.SH,石大胜华,化工原料
603027.SH,千禾味业,食品
603028.SH,赛福天,钢加工
603029.SH,天鹅股份,农用机械
603030.SH,全筑股份,装修装饰
603031.SH,安孚科技,电气设备
603032.SH,德新科技,专用机械
603033.SH,三维股份,橡胶
603035.SH,常熟汽饰,汽车配件
603036.SH,如通股份,专用机械
603037.SH,凯众股份,汽车配件
603038.SH,华立股份,家居用品
603039.SH,泛微网络,软件服务
603040.SH,新坐标,汽车配件
603041.SH,美思德,化工原料
603042.SH,华脉科技,通信设备
603043.SH,广州酒家,食品
603045.SH,福达合金,小金属
603048.SH,浙江黎明,汽车配件
603050.SH,科林电气,电气设备
603051.SH,鹿山新材,塑料
603052.SH,可川科技,元器件
603053.SH,成都燃气,供气供热
603055.SH,台华新材,纺织
603056.SH,德邦股份,仓储物流
603057.SH,紫燕食品,食品
603058.SH,永吉股份,广告包装
603059.SH,倍加洁,日用化工
603060.SH,国检集团,建筑工程
603061.SH,金海通,半导体
603062.SH,麦加芯彩,染料涂料
603063.SH,禾望电气,电气设备
603065.SH,宿迁联盛,化工原料
603066.SH,音飞储存,仓储物流
603067.SH,振华股份,化工原料
603068.SH,博通集成,半导体
603069.SH,海汽集团,公共交通
603070.SH,万控智造,电气设备
603071.SH,物产环能,批发业
603072.SH,天和磁材,矿物制品
603073.SH,彩蝶实业,纺织
603075.SH,热威股份,家用电器
603076.SH,乐惠国际,专用机械
603077.SH,和邦生物,化工原料
603078.SH,江化微,半导体
603079.SH,圣达生物,食品
603080.SH,新疆火炬,供气供热
603081.SH,大丰实业,专用机械
603082.SH,北自科技,运输设备
603083.SH,剑桥科技,通信设备
603085.SH,天成自控,汽车配件
603086.SH,先达股份,农药化肥
603087.SH,甘李药业,生物制药
603088.SH,宁波精达,机床制造
603089.SH,正裕工业,汽车配件
603090.SH,宏盛股份,专用机械
603091.SH,众鑫股份,家居用品
603093.SH,南华期货,多元金融
603095.SH,越剑智能,纺织机械
603096.SH,新经典,出版业
603097.SH,江苏华辰,电气设备
603098.SH,森特股份,装修装饰
603099.SH,长白山,旅游景点
603100.SH,川仪股份,电器仪表
603101.SH,汇嘉时代,百货
603102.SH,百合股份,医疗保健
603103.SH,横店影视,影视音像
603105.SH,芯能科技,电气设备
603106.SH,恒银科技,IT设备
603107.SH,上海汽配,汽车配件
603108.SH,润达医疗,医药商业
603109.SH,神驰机电,电气设备
603110.SH,东方材料,染料涂料
603111.SH,康尼机电,运输设备
603112.SH,华翔股份,机械基件
603113.SH,金能科技,焦炭加工
603115.SH,海星股份,铝
603116.SH,红蜻蜓,服饰
603117.SH,万林物流,仓储物流
603118.SH,共进股份,通信设备
603119.SH,浙江荣泰,汽车配件
603120.SH,肯特催化,化工原料
603121.SH,华培动力,汽车配件
603122.SH,合富中国,医药商业
603123.SH,翠微股份,多元金融
603124.SH,江南新材,铜
603125.SH,常青科技,化工原料
603126.SH,中材节能,环境保护
603127.SH,昭衍新药,医疗保健
603128.SH,华贸物流,仓储物流
603129.SH,春风动力,摩托车
603130.SH,云中马,纺织
603131.SH,上海沪工,专用机械
603132.SH,金徽股份,铅锌
603135.SH,中重科技,专用机械
603136.SH,天目湖,旅游景点
603137.SH,恒尚节能,装修装饰
603138.SH,海量数据,软件服务
603139.SH,康惠制药,中成药
603150.SH,万朗磁塑,塑料
603151.SH,邦基科技,饲料
603153.SH,上海建科,建筑工程
603155.SH,新亚强,化工原料
603156.SH,养元饮品,软饮料
603158.SH,腾龙股份,汽车配件
603159.SH,上海亚虹,专用机械
603160.SH,汇顶科技,半导体
603161.SH,科华控股,汽车配件
603162.SH,海通发展,水运
603163.SH,圣晖集成,建筑工程
603165.SH,荣晟环保,造纸
603166.SH,福达股份,汽车配件
603167.SH,渤海轮渡,水运
603168.SH,莎普爱思,化学制药
603169.SH,兰石重装,专用机械
603170.SH,宝立食品,食品
603171.SH,税友股份,软件服务
603172.SH,万丰股份,染料涂料
603173.SH,福斯达,机械基件
603176.SH,汇通集团,建筑工程
603177.SH,德创环保,环境保护
603178.SH,圣龙股份,汽车配件
603179.SH,新泉股份,汽车配件
603180.SH,金牌家居,家居用品
603181.SH,皇马科技,化工原料
603182.SH,嘉华股份,食品
603183.SH,建研院,建筑工程
603185.SH,弘元绿能,电气设备
603186.SH,华正新材,元器件
603187.SH,海容冷链,机械基件
603188.SH,亚邦股份,染料涂料
603189.SH,网达软件,软件服务
603190.SH,亚通精工,汽车配件
603191.SH,望变电气,电气设备
603192.SH,汇得科技,化工原料
603193.SH,润本股份,日用化工
603194.SH,中力股份,工程机械
603195.SH,公牛集团,家用电器
603196.SH,日播时尚,服饰
603197.SH,保隆科技,汽车配件
603198.SH,迎驾贡酒,白酒
603199.SH,九华旅游,旅游景点
603200.SH,上海洗霸,环境保护
603201.SH,常润股份,汽车配件
603202.SH,天有为,汽车配件
603203.SH,快克智能,专用机械
603205.SH,健尔康,医疗保健
603206.SH,嘉环科技,通信设备
603207.SH,小方制药,化学制药
603208.SH,江山欧派,家居用品
603209.SH,兴通股份,水运
603210.SH,泰鸿万立,汽车配件
